,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
s476,22.672555674852834,24.214061084362797,21.857001376800547,20.543971925196587,19.49912949145801,18.678711094630614,22.757693063168315,24.9951089115192,25.0,25.0,25.0,25.0,24.57204183482819,24.586672836686954,24.764333733196978,23.75066674193985,23.241931210445856,23.480220917345967,16.141204158707115,16.244150781600965,8.969869014441924,7.122595547320626,5.040457907122733,13.086765314363284
s477,22.672555674852834,24.214061084362797,21.857001376800547,20.543971925196587,19.49912949145801,18.678711094630614,22.757693063168315,24.9951089115192,25.0,25.0,25.0,25.0,24.57204183482819,24.586672836686954,24.764333733196978,23.75066674193985,23.241931210445856,23.480220917345967,16.141204158707115,16.244150781600965,8.969869014441924,7.122595547320626,5.040457907122733,13.086765314363284
s478,22.672555674852834,24.214061084362797,21.857001376800547,20.543971925196587,19.49912949145801,18.678711094630614,22.757693063168315,24.9951089115192,25.0,25.0,25.0,25.0,24.57204183482819,24.586672836686954,24.764333733196978,23.75066674193985,23.241931210445856,23.480220917345967,16.141204158707115,16.244150781600965,8.969869014441924,7.122595547320626,5.040457907122733,13.086765314363284
s479,22.672555674852834,24.214061084362797,21.857001376800547,20.543971925196587,19.49912949145801,18.678711094630614,22.757693063168315,24.9951089115192,25.0,25.0,25.0,25.0,24.57204183482819,24.586672836686954,24.764333733196978,23.75066674193985,23.241931210445856,23.480220917345967,16.141204158707115,16.244150781600965,8.969869014441924,7.122595547320626,5.040457907122733,13.086765314363284
s480,22.672555674852834,24.214061084362797,21.857001376800547,20.543971925196587,19.49912949145801,18.678711094630614,22.757693063168315,24.9951089115192,25.0,25.0,25.0,25.0,24.57204183482819,24.586672836686954,24.764333733196978,23.75066674193985,23.241931210445856,23.480220917345967,16.141204158707115,16.244150781600965,8.969869014441924,7.122595547320626,5.040457907122733,13.086765314363284
s481,23.377085922053794,24.071495646681985,24.131815596007186,21.421970612480113,21.558168046291517,23.34724310780709,22.582262029290966,20.743691543337068,15.085521197100565,7.272976940528857,7.3257808445030514,12.521184711926315,19.35310858064403,24.309943365213364,24.595081362998123,24.99577554053172,24.988177920395326,23.62962491312597,20.273686554275496,19.167574170242325,21.700846384212518,24.871208640096807,24.7742739697977,24.996817934937855
s482,23.377085922053794,24.071495646681985,24.131815596007186,21.421970612480113,21.558168046291517,23.34724310780709,22.582262029290966,20.743691543337068,15.085521197100565,7.272976940528857,7.3257808445030514,12.521184711926315,19.35310858064403,24.309943365213364,24.595081362998123,24.99577554053172,24.988177920395326,23.62962491312597,20.273686554275496,19.167574170242325,21.700846384212518,24.871208640096807,24.7742739697977,24.996817934937855
s483,23.377085922053794,24.071495646681985,24.131815596007186,21.421970612480113,21.558168046291517,23.34724310780709,22.582262029290966,20.743691543337068,15.085521197100565,7.272976940528857,7.3257808445030514,12.521184711926315,19.35310858064403,24.309943365213364,24.595081362998123,24.99577554053172,24.988177920395326,23.62962491312597,20.273686554275496,19.167574170242325,21.700846384212518,24.871208640096807,24.7742739697977,24.996817934937855
s484,23.377085922053794,24.071495646681985,24.131815596007186,21.421970612480113,21.558168046291517,23.34724310780709,22.582262029290966,20.743691543337068,15.085521197100565,7.272976940528857,7.3257808445030514,12.521184711926315,19.35310858064403,24.309943365213364,24.595081362998123,24.99577554053172,24.988177920395326,23.62962491312597,20.273686554275496,19.167574170242325,21.700846384212518,24.871208640096807,24.7742739697977,24.996817934937855
s485,23.377085922053794,24.071495646681985,24.131815596007186,21.421970612480113,21.558168046291517,23.34724310780709,22.582262029290966,20.743691543337068,15.085521197100565,7.272976940528857,7.3257808445030514,12.521184711926315,19.35310858064403,24.309943365213364,24.595081362998123,24.99577554053172,24.988177920395326,23.62962491312597,20.273686554275496,19.167574170242325,21.700846384212518,24.871208640096807,24.7742739697977,24.996817934937855
s486,23.377085922053794,24.071495646681985,24.131815596007186,21.421970612480113,21.558168046291517,23.34724310780709,22.582262029290966,20.743691543337068,15.085521197100565,7.272976940528857,7.3257808445030514,12.521184711926315,19.35310858064403,24.309943365213364,24.595081362998123,24.99577554053172,24.988177920395326,23.62962491312597,20.273686554275496,19.167574170242325,21.700846384212518,24.871208640096807,24.7742739697977,24.996817934937855
s487,23.377085922053794,24.071495646681985,24.131815596007186,21.421970612480113,21.558168046291517,23.34724310780709,22.582262029290966,20.743691543337068,15.085521197100565,7.272976940528857,7.3257808445030514,12.521184711926315,19.35310858064403,24.309943365213364,24.595081362998123,24.99577554053172,24.988177920395326,23.62962491312597,20.273686554275496,19.167574170242325,21.700846384212518,24.871208640096807,24.7742739697977,24.996817934937855
s488,23.377085922053794,24.071495646681985,24.131815596007186,21.421970612480113,21.558168046291517,23.34724310780709,22.582262029290966,20.743691543337068,15.085521197100565,7.272976940528857,7.3257808445030514,12.521184711926315,19.35310858064403,24.309943365213364,24.595081362998123,24.99577554053172,24.988177920395326,23.62962491312597,20.273686554275496,19.167574170242325,21.700846384212518,24.871208640096807,24.7742739697977,24.996817934937855
s489,23.377085922053794,24.071495646681985,24.131815596007186,21.421970612480113,21.558168046291517,23.34724310780709,22.582262029290966,20.743691543337068,15.085521197100565,7.272976940528857,7.3257808445030514,12.521184711926315,19.35310858064403,24.309943365213364,24.595081362998123,24.99577554053172,24.988177920395326,23.62962491312597,20.273686554275496,19.167574170242325,21.700846384212518,24.871208640096807,24.7742739697977,24.996817934937855
s490,23.377085922053794,24.071495646681985,24.131815596007186,21.421970612480113,21.558168046291517,23.34724310780709,22.582262029290966,20.743691543337068,15.085521197100565,7.272976940528857,7.3257808445030514,12.521184711926315,19.35310858064403,24.309943365213364,24.595081362998123,24.99577554053172,24.988177920395326,23.62962491312597,20.273686554275496,19.167574170242325,21.700846384212518,24.871208640096807,24.7742739697977,24.996817934937855
s491,23.377085922053794,24.071495646681985,24.131815596007186,21.421970612480113,21.558168046291517,23.34724310780709,22.582262029290966,20.743691543337068,15.085521197100565,7.272976940528857,7.3257808445030514,12.521184711926315,19.35310858064403,24.309943365213364,24.595081362998123,24.99577554053172,24.988177920395326,23.62962491312597,20.273686554275496,19.167574170242325,21.700846384212518,24.871208640096807,24.7742739697977,24.996817934937855
s492,23.377085922053794,24.071495646681985,24.131815596007186,21.421970612480113,21.558168046291517,23.34724310780709,22.582262029290966,20.743691543337068,15.085521197100565,7.272976940528857,7.3257808445030514,12.521184711926315,19.35310858064403,24.309943365213364,24.595081362998123,24.99577554053172,24.988177920395326,23.62962491312597,20.273686554275496,19.167574170242325,21.700846384212518,24.871208640096807,24.7742739697977,24.996817934937855
s493,23.377085922053794,24.071495646681985,24.131815596007186,21.421970612480113,21.558168046291517,23.34724310780709,22.582262029290966,20.743691543337068,15.085521197100565,7.272976940528857,7.3257808445030514,12.521184711926315,19.35310858064403,24.309943365213364,24.595081362998123,24.99577554053172,24.988177920395326,23.62962491312597,20.273686554275496,19.167574170242325,21.700846384212518,24.871208640096807,24.7742739697977,24.996817934937855
s494,23.377085922053794,24.071495646681985,24.131815596007186,21.421970612480113,21.558168046291517,23.34724310780709,22.582262029290966,20.743691543337068,15.085521197100565,7.272976940528857,7.3257808445030514,12.521184711926315,19.35310858064403,24.309943365213364,24.595081362998123,24.99577554053172,24.988177920395326,23.62962491312597,20.273686554275496,19.167574170242325,21.700846384212518,24.871208640096807,24.7742739697977,24.996817934937855
s495,23.377085922053794,24.071495646681985,24.131815596007186,21.421970612480113,21.558168046291517,23.34724310780709,22.582262029290966,20.743691543337068,15.085521197100565,7.272976940528857,7.3257808445030514,12.521184711926315,19.35310858064403,24.309943365213364,24.595081362998123,24.99577554053172,24.988177920395326,23.62962491312597,20.273686554275496,19.167574170242325,21.700846384212518,24.871208640096807,24.7742739697977,24.996817934937855
s496,23.377085922053794,24.071495646681985,24.131815596007186,21.421970612480113,21.558168046291517,23.34724310780709,22.582262029290966,20.743691543337068,15.085521197100565,7.272976940528857,7.3257808445030514,12.521184711926315,19.35310858064403,24.309943365213364,24.595081362998123,24.99577554053172,24.988177920395326,23.62962491312597,20.273686554275496,19.167574170242325,21.700846384212518,24.871208640096807,24.7742739697977,24.996817934937855
s497,23.377085922053794,24.071495646681985,24.131815596007186,21.421970612480113,21.558168046291517,23.34724310780709,22.582262029290966,20.743691543337068,15.085521197100565,7.272976940528857,7.3257808445030514,12.521184711926315,19.35310858064403,24.309943365213364,24.595081362998123,24.99577554053172,24.988177920395326,23.62962491312597,20.273686554275496,19.167574170242325,21.700846384212518,24.871208640096807,24.7742739697977,24.996817934937855
s498,23.377085922053794,24.071495646681985,24.131815596007186,21.421970612480113,21.558168046291517,23.34724310780709,22.582262029290966,20.743691543337068,15.085521197100565,7.272976940528857,7.3257808445030514,12.521184711926315,19.35310858064403,24.309943365213364,24.595081362998123,24.99577554053172,24.988177920395326,23.62962491312597,20.273686554275496,19.167574170242325,21.700846384212518,24.871208640096807,24.7742739697977,24.996817934937855
s499,23.377085922053794,24.071495646681985,24.131815596007186,21.421970612480113,21.558168046291517,23.34724310780709,22.582262029290966,20.743691543337068,15.085521197100565,7.272976940528857,7.3257808445030514,12.521184711926315,19.35310858064403,24.309943365213364,24.595081362998123,24.99577554053172,24.988177920395326,23.62962491312597,20.273686554275496,19.167574170242325,21.700846384212518,24.871208640096807,24.7742739697977,24.996817934937855
s500,23.377085922053794,24.071495646681985,24.131815596007186,21.421970612480113,21.558168046291517,23.34724310780709,22.582262029290966,20.743691543337068,15.085521197100565,7.272976940528857,7.3257808445030514,12.521184711926315,19.35310858064403,24.309943365213364,24.595081362998123,24.99577554053172,24.988177920395326,23.62962491312597,20.273686554275496,19.167574170242325,21.700846384212518,24.871208640096807,24.7742739697977,24.996817934937855
s501,21.62305243523018,19.595255761322264,21.420705310517658,21.035277652796378,19.310988470033497,19.312022508351447,13.6143072703485,10.022558139385184,9.636315530907133,14.075655189804573,21.628510009344872,15.743687992680805,11.213902760960268,10.415219029369263,14.08839597751961,19.83946900612006,24.41552062319709,24.616574118663078,22.41327937236867,17.67598408016264,19.856879504375414,20.921117308860374,14.874841737705227,12.181971014354072
s502,21.62305243523018,19.595255761322264,21.420705310517658,21.035277652796378,19.310988470033497,19.312022508351447,13.6143072703485,10.022558139385184,9.636315530907133,14.075655189804573,21.628510009344872,15.743687992680805,11.213902760960268,10.415219029369263,14.08839597751961,19.83946900612006,24.41552062319709,24.616574118663078,22.41327937236867,17.67598408016264,19.856879504375414,20.921117308860374,14.874841737705227,12.181971014354072
s503,21.62305243523018,19.595255761322264,21.420705310517658,21.035277652796378,19.310988470033497,19.312022508351447,13.6143072703485,10.022558139385184,9.636315530907133,14.075655189804573,21.628510009344872,15.743687992680805,11.213902760960268,10.415219029369263,14.08839597751961,19.83946900612006,24.41552062319709,24.616574118663078,22.41327937236867,17.67598408016264,19.856879504375414,20.921117308860374,14.874841737705227,12.181971014354072
s504,21.62305243523018,19.595255761322264,21.420705310517658,21.035277652796378,19.310988470033497,19.312022508351447,13.6143072703485,10.022558139385184,9.636315530907133,14.075655189804573,21.628510009344872,15.743687992680805,11.213902760960268,10.415219029369263,14.08839597751961,19.83946900612006,24.41552062319709,24.616574118663078,22.41327937236867,17.67598408016264,19.856879504375414,20.921117308860374,14.874841737705227,12.181971014354072
s505,21.62305243523018,19.595255761322264,21.420705310517658,21.035277652796378,19.310988470033497,19.312022508351447,13.6143072703485,10.022558139385184,9.636315530907133,14.075655189804573,21.628510009344872,15.743687992680805,11.213902760960268,10.415219029369263,14.08839597751961,19.83946900612006,24.41552062319709,24.616574118663078,22.41327937236867,17.67598408016264,19.856879504375414,20.921117308860374,14.874841737705227,12.181971014354072
s506,21.62305243523018,19.595255761322264,21.420705310517658,21.035277652796378,19.310988470033497,19.312022508351447,13.6143072703485,10.022558139385184,9.636315530907133,14.075655189804573,21.628510009344872,15.743687992680805,11.213902760960268,10.415219029369263,14.08839597751961,19.83946900612006,24.41552062319709,24.616574118663078,22.41327937236867,17.67598408016264,19.856879504375414,20.921117308860374,14.874841737705227,12.181971014354072
s507,21.62305243523018,19.595255761322264,21.420705310517658,21.035277652796378,19.310988470033497,19.312022508351447,13.6143072703485,10.022558139385184,9.636315530907133,14.075655189804573,21.628510009344872,15.743687992680805,11.213902760960268,10.415219029369263,14.08839597751961,19.83946900612006,24.41552062319709,24.616574118663078,22.41327937236867,17.67598408016264,19.856879504375414,20.921117308860374,14.874841737705227,12.181971014354072
s508,21.62305243523018,19.595255761322264,21.420705310517658,21.035277652796378,19.310988470033497,19.312022508351447,13.6143072703485,10.022558139385184,9.636315530907133,14.075655189804573,21.628510009344872,15.743687992680805,11.213902760960268,10.415219029369263,14.08839597751961,19.83946900612006,24.41552062319709,24.616574118663078,22.41327937236867,17.67598408016264,19.856879504375414,20.921117308860374,14.874841737705227,12.181971014354072
s509,21.62305243523018,19.595255761322264,21.420705310517658,21.035277652796378,19.310988470033497,19.312022508351447,13.6143072703485,10.022558139385184,9.636315530907133,14.075655189804573,21.628510009344872,15.743687992680805,11.213902760960268,10.415219029369263,14.08839597751961,19.83946900612006,24.41552062319709,24.616574118663078,22.41327937236867,17.67598408016264,19.856879504375414,20.921117308860374,14.874841737705227,12.181971014354072
s510,21.62305243523018,19.595255761322264,21.420705310517658,21.035277652796378,19.310988470033497,19.312022508351447,13.6143072703485,10.022558139385184,9.636315530907133,14.075655189804573,21.628510009344872,15.743687992680805,11.213902760960268,10.415219029369263,14.08839597751961,19.83946900612006,24.41552062319709,24.616574118663078,22.41327937236867,17.67598408016264,19.856879504375414,20.921117308860374,14.874841737705227,12.181971014354072
s511,21.62305243523018,19.595255761322264,21.420705310517658,21.035277652796378,19.310988470033497,19.312022508351447,13.6143072703485,10.022558139385184,9.636315530907133,14.075655189804573,21.628510009344872,15.743687992680805,11.213902760960268,10.415219029369263,14.08839597751961,19.83946900612006,24.41552062319709,24.616574118663078,22.41327937236867,17.67598408016264,19.856879504375414,20.921117308860374,14.874841737705227,12.181971014354072
s512,21.62305243523018,19.595255761322264,21.420705310517658,21.035277652796378,19.310988470033497,19.312022508351447,13.6143072703485,10.022558139385184,9.636315530907133,14.075655189804573,21.628510009344872,15.743687992680805,11.213902760960268,10.415219029369263,14.08839597751961,19.83946900612006,24.41552062319709,24.616574118663078,22.41327937236867,17.67598408016264,19.856879504375414,20.921117308860374,14.874841737705227,12.181971014354072
s513,21.62305243523018,19.595255761322264,21.420705310517658,21.035277652796378,19.310988470033497,19.312022508351447,13.6143072703485,10.022558139385184,9.636315530907133,14.075655189804573,21.628510009344872,15.743687992680805,11.213902760960268,10.415219029369263,14.08839597751961,19.83946900612006,24.41552062319709,24.616574118663078,22.41327937236867,17.67598408016264,19.856879504375414,20.921117308860374,14.874841737705227,12.181971014354072
s514,21.62305243523018,19.595255761322264,21.420705310517658,21.035277652796378,19.310988470033497,19.312022508351447,13.6143072703485,10.022558139385184,9.636315530907133,14.075655189804573,21.628510009344872,15.743687992680805,11.213902760960268,10.415219029369263,14.08839597751961,19.83946900612006,24.41552062319709,24.616574118663078,22.41327937236867,17.67598408016264,19.856879504375414,20.921117308860374,14.874841737705227,12.181971014354072
s515,21.62305243523018,19.595255761322264,21.420705310517658,21.035277652796378,19.310988470033497,19.312022508351447,13.6143072703485,10.022558139385184,9.636315530907133,14.075655189804573,21.628510009344872,15.743687992680805,11.213902760960268,10.415219029369263,14.08839597751961,19.83946900612006,24.41552062319709,24.616574118663078,22.41327937236867,17.67598408016264,19.856879504375414,20.921117308860374,14.874841737705227,12.181971014354072
s516,21.62305243523018,19.595255761322264,21.420705310517658,21.035277652796378,19.310988470033497,19.312022508351447,13.6143072703485,10.022558139385184,9.636315530907133,14.075655189804573,21.628510009344872,15.743687992680805,11.213902760960268,10.415219029369263,14.08839597751961,19.83946900612006,24.41552062319709,24.616574118663078,22.41327937236867,17.67598408016264,19.856879504375414,20.921117308860374,14.874841737705227,12.181971014354072
s517,21.62305243523018,19.595255761322264,21.420705310517658,21.035277652796378,19.310988470033497,19.312022508351447,13.6143072703485,10.022558139385184,9.636315530907133,14.075655189804573,21.628510009344872,15.743687992680805,11.213902760960268,10.415219029369263,14.08839597751961,19.83946900612006,24.41552062319709,24.616574118663078,22.41327937236867,17.67598408016264,19.856879504375414,20.921117308860374,14.874841737705227,12.181971014354072
s518,21.62305243523018,19.595255761322264,21.420705310517658,21.035277652796378,19.310988470033497,19.312022508351447,13.6143072703485,10.022558139385184,9.636315530907133,14.075655189804573,21.628510009344872,15.743687992680805,11.213902760960268,10.415219029369263,14.08839597751961,19.83946900612006,24.41552062319709,24.616574118663078,22.41327937236867,17.67598408016264,19.856879504375414,20.921117308860374,14.874841737705227,12.181971014354072
s519,21.62305243523018,19.595255761322264,21.420705310517658,21.035277652796378,19.310988470033497,19.312022508351447,13.6143072703485,10.022558139385184,9.636315530907133,14.075655189804573,21.628510009344872,15.743687992680805,11.213902760960268,10.415219029369263,14.08839597751961,19.83946900612006,24.41552062319709,24.616574118663078,22.41327937236867,17.67598408016264,19.856879504375414,20.921117308860374,14.874841737705227,12.181971014354072
s520,21.62305243523018,19.595255761322264,21.420705310517658,21.035277652796378,19.310988470033497,19.312022508351447,13.6143072703485,10.022558139385184,9.636315530907133,14.075655189804573,21.628510009344872,15.743687992680805,11.213902760960268,10.415219029369263,14.08839597751961,19.83946900612006,24.41552062319709,24.616574118663078,22.41327937236867,17.67598408016264,19.856879504375414,20.921117308860374,14.874841737705227,12.181971014354072
s521,24.65644906254755,23.634163921300697,24.996063466655983,25.0,25.0,25.0,25.0,25.0,24.995805118192482,25.0,25.0,22.69389133107543,12.558531114192839,13.934207415447895,13.052047980954619,11.44676587120828,16.536751677808645,17.685952062482386,17.16551584967949,18.656963355880208,19.31228448827972,14.768803045740345,8.664615169690236,1.9101213567401432
s522,24.65644906254755,23.634163921300697,24.996063466655983,25.0,25.0,25.0,25.0,25.0,24.995805118192482,25.0,25.0,22.69389133107543,12.558531114192839,13.934207415447895,13.052047980954619,11.44676587120828,16.536751677808645,17.685952062482386,17.16551584967949,18.656963355880208,19.31228448827972,14.768803045740345,8.664615169690236,1.9101213567401432
s523,24.65644906254755,23.634163921300697,24.996063466655983,25.0,25.0,25.0,25.0,25.0,24.995805118192482,25.0,25.0,22.69389133107543,12.558531114192839,13.934207415447895,13.052047980954619,11.44676587120828,16.536751677808645,17.685952062482386,17.16551584967949,18.656963355880208,19.31228448827972,14.768803045740345,8.664615169690236,1.9101213567401432
s524,24.65644906254755,23.634163921300697,24.996063466655983,25.0,25.0,25.0,25.0,25.0,24.995805118192482,25.0,25.0,22.69389133107543,12.558531114192839,13.934207415447895,13.052047980954619,11.44676587120828,16.536751677808645,17.685952062482386,17.16551584967949,18.656963355880208,19.31228448827972,14.768803045740345,8.664615169690236,1.9101213567401432
s525,24.65644906254755,23.634163921300697,24.996063466655983,25.0,25.0,25.0,25.0,25.0,24.995805118192482,25.0,25.0,22.69389133107543,12.558531114192839,13.934207415447895,13.052047980954619,11.44676587120828,16.536751677808645,17.685952062482386,17.16551584967949,18.656963355880208,19.31228448827972,14.768803045740345,8.664615169690236,1.9101213567401432
s526,24.65644906254755,23.634163921300697,24.996063466655983,25.0,25.0,25.0,25.0,25.0,24.995805118192482,25.0,25.0,22.69389133107543,12.558531114192839,13.934207415447895,13.052047980954619,11.44676587120828,16.536751677808645,17.685952062482386,17.16551584967949,18.656963355880208,19.31228448827972,14.768803045740345,8.664615169690236,1.9101213567401432
s527,24.65644906254755,23.634163921300697,24.996063466655983,25.0,25.0,25.0,25.0,25.0,24.995805118192482,25.0,25.0,22.69389133107543,12.558531114192839,13.934207415447895,13.052047980954619,11.44676587120828,16.536751677808645,17.685952062482386,17.16551584967949,18.656963355880208,19.31228448827972,14.768803045740345,8.664615169690236,1.9101213567401432
s528,24.65644906254755,23.634163921300697,24.996063466655983,25.0,25.0,25.0,25.0,25.0,24.995805118192482,25.0,25.0,22.69389133107543,12.558531114192839,13.934207415447895,13.052047980954619,11.44676587120828,16.536751677808645,17.685952062482386,17.16551584967949,18.656963355880208,19.31228448827972,14.768803045740345,8.664615169690236,1.9101213567401432
s529,24.65644906254755,23.634163921300697,24.996063466655983,25.0,25.0,25.0,25.0,25.0,24.995805118192482,25.0,25.0,22.69389133107543,12.558531114192839,13.934207415447895,13.052047980954619,11.44676587120828,16.536751677808645,17.685952062482386,17.16551584967949,18.656963355880208,19.31228448827972,14.768803045740345,8.664615169690236,1.9101213567401432
s530,24.65644906254755,23.634163921300697,24.996063466655983,25.0,25.0,25.0,25.0,25.0,24.995805118192482,25.0,25.0,22.69389133107543,12.558531114192839,13.934207415447895,13.052047980954619,11.44676587120828,16.536751677808645,17.685952062482386,17.16551584967949,18.656963355880208,19.31228448827972,14.768803045740345,8.664615169690236,1.9101213567401432
s531,24.65644906254755,23.634163921300697,24.996063466655983,25.0,25.0,25.0,25.0,25.0,24.995805118192482,25.0,25.0,22.69389133107543,12.558531114192839,13.934207415447895,13.052047980954619,11.44676587120828,16.536751677808645,17.685952062482386,17.16551584967949,18.656963355880208,19.31228448827972,14.768803045740345,8.664615169690236,1.9101213567401432
s532,24.65644906254755,23.634163921300697,24.996063466655983,25.0,25.0,25.0,25.0,25.0,24.995805118192482,25.0,25.0,22.69389133107543,12.558531114192839,13.934207415447895,13.052047980954619,11.44676587120828,16.536751677808645,17.685952062482386,17.16551584967949,18.656963355880208,19.31228448827972,14.768803045740345,8.664615169690236,1.9101213567401432
s533,24.65644906254755,23.634163921300697,24.996063466655983,25.0,25.0,25.0,25.0,25.0,24.995805118192482,25.0,25.0,22.69389133107543,12.558531114192839,13.934207415447895,13.052047980954619,11.44676587120828,16.536751677808645,17.685952062482386,17.16551584967949,18.656963355880208,19.31228448827972,14.768803045740345,8.664615169690236,1.9101213567401432
s534,24.65644906254755,23.634163921300697,24.996063466655983,25.0,25.0,25.0,25.0,25.0,24.995805118192482,25.0,25.0,22.69389133107543,12.558531114192839,13.934207415447895,13.052047980954619,11.44676587120828,16.536751677808645,17.685952062482386,17.16551584967949,18.656963355880208,19.31228448827972,14.768803045740345,8.664615169690236,1.9101213567401432
s535,24.65644906254755,23.634163921300697,24.996063466655983,25.0,25.0,25.0,25.0,25.0,24.995805118192482,25.0,25.0,22.69389133107543,12.558531114192839,13.934207415447895,13.052047980954619,11.44676587120828,16.536751677808645,17.685952062482386,17.16551584967949,18.656963355880208,19.31228448827972,14.768803045740345,8.664615169690236,1.9101213567401432
s536,24.65644906254755,23.634163921300697,24.996063466655983,25.0,25.0,25.0,25.0,25.0,24.995805118192482,25.0,25.0,22.69389133107543,12.558531114192839,13.934207415447895,13.052047980954619,11.44676587120828,16.536751677808645,17.685952062482386,17.16551584967949,18.656963355880208,19.31228448827972,14.768803045740345,8.664615169690236,1.9101213567401432
s537,24.65644906254755,23.634163921300697,24.996063466655983,25.0,25.0,25.0,25.0,25.0,24.995805118192482,25.0,25.0,22.69389133107543,12.558531114192839,13.934207415447895,13.052047980954619,11.44676587120828,16.536751677808645,17.685952062482386,17.16551584967949,18.656963355880208,19.31228448827972,14.768803045740345,8.664615169690236,1.9101213567401432
s538,24.65644906254755,23.634163921300697,24.996063466655983,25.0,25.0,25.0,25.0,25.0,24.995805118192482,25.0,25.0,22.69389133107543,12.558531114192839,13.934207415447895,13.052047980954619,11.44676587120828,16.536751677808645,17.685952062482386,17.16551584967949,18.656963355880208,19.31228448827972,14.768803045740345,8.664615169690236,1.9101213567401432
s539,24.65644906254755,23.634163921300697,24.996063466655983,25.0,25.0,25.0,25.0,25.0,24.995805118192482,25.0,25.0,22.69389133107543,12.558531114192839,13.934207415447895,13.052047980954619,11.44676587120828,16.536751677808645,17.685952062482386,17.16551584967949,18.656963355880208,19.31228448827972,14.768803045740345,8.664615169690236,1.9101213567401432
s540,24.65644906254755,23.634163921300697,24.996063466655983,25.0,25.0,25.0,25.0,25.0,24.995805118192482,25.0,25.0,22.69389133107543,12.558531114192839,13.934207415447895,13.052047980954619,11.44676587120828,16.536751677808645,17.685952062482386,17.16551584967949,18.656963355880208,19.31228448827972,14.768803045740345,8.664615169690236,1.9101213567401432
s541,23.06521619898629,21.299100612318615,23.052352233396107,24.755740937469977,24.911061420414185,23.776329638185015,23.993047155555143,24.560930799968137,20.835530825733407,18.20804077158221,20.45552746357311,11.370233830727994,13.62947914174243,12.334665928315776,16.008427478824352,15.223733831376428,6.942189000338062,10.228586352854604,12.211500857899216,17.352659124279512,16.69044040700969,17.137064282869567,21.649738563574058,20.86733632936702
s542,23.06521619898629,21.299100612318615,23.052352233396107,24.755740937469977,24.911061420414185,23.776329638185015,23.993047155555143,24.560930799968137,20.835530825733407,18.20804077158221,20.45552746357311,11.370233830727994,13.62947914174243,12.334665928315776,16.008427478824352,15.223733831376428,6.942189000338062,10.228586352854604,12.211500857899216,17.352659124279512,16.69044040700969,17.137064282869567,21.649738563574058,20.86733632936702
s543,23.06521619898629,21.299100612318615,23.052352233396107,24.755740937469977,24.911061420414185,23.776329638185015,23.993047155555143,24.560930799968137,20.835530825733407,18.20804077158221,20.45552746357311,11.370233830727994,13.62947914174243,12.334665928315776,16.008427478824352,15.223733831376428,6.942189000338062,10.228586352854604,12.211500857899216,17.352659124279512,16.69044040700969,17.137064282869567,21.649738563574058,20.86733632936702
s544,23.06521619898629,21.299100612318615,23.052352233396107,24.755740937469977,24.911061420414185,23.776329638185015,23.993047155555143,24.560930799968137,20.835530825733407,18.20804077158221,20.45552746357311,11.370233830727994,13.62947914174243,12.334665928315776,16.008427478824352,15.223733831376428,6.942189000338062,10.228586352854604,12.211500857899216,17.352659124279512,16.69044040700969,17.137064282869567,21.649738563574058,20.86733632936702
s545,23.06521619898629,21.299100612318615,23.052352233396107,24.755740937469977,24.911061420414185,23.776329638185015,23.993047155555143,24.560930799968137,20.835530825733407,18.20804077158221,20.45552746357311,11.370233830727994,13.62947914174243,12.334665928315776,16.008427478824352,15.223733831376428,6.942189000338062,10.228586352854604,12.211500857899216,17.352659124279512,16.69044040700969,17.137064282869567,21.649738563574058,20.86733632936702
s546,23.06521619898629,21.299100612318615,23.052352233396107,24.755740937469977,24.911061420414185,23.776329638185015,23.993047155555143,24.560930799968137,20.835530825733407,18.20804077158221,20.45552746357311,11.370233830727994,13.62947914174243,12.334665928315776,16.008427478824352,15.223733831376428,6.942189000338062,10.228586352854604,12.211500857899216,17.352659124279512,16.69044040700969,17.137064282869567,21.649738563574058,20.86733632936702
s547,23.06521619898629,21.299100612318615,23.052352233396107,24.755740937469977,24.911061420414185,23.776329638185015,23.993047155555143,24.560930799968137,20.835530825733407,18.20804077158221,20.45552746357311,11.370233830727994,13.62947914174243,12.334665928315776,16.008427478824352,15.223733831376428,6.942189000338062,10.228586352854604,12.211500857899216,17.352659124279512,16.69044040700969,17.137064282869567,21.649738563574058,20.86733632936702
s548,23.06521619898629,21.299100612318615,23.052352233396107,24.755740937469977,24.911061420414185,23.776329638185015,23.993047155555143,24.560930799968137,20.835530825733407,18.20804077158221,20.45552746357311,11.370233830727994,13.62947914174243,12.334665928315776,16.008427478824352,15.223733831376428,6.942189000338062,10.228586352854604,12.211500857899216,17.352659124279512,16.69044040700969,17.137064282869567,21.649738563574058,20.86733632936702
s549,23.06521619898629,21.299100612318615,23.052352233396107,24.755740937469977,24.911061420414185,23.776329638185015,23.993047155555143,24.560930799968137,20.835530825733407,18.20804077158221,20.45552746357311,11.370233830727994,13.62947914174243,12.334665928315776,16.008427478824352,15.223733831376428,6.942189000338062,10.228586352854604,12.211500857899216,17.352659124279512,16.69044040700969,17.137064282869567,21.649738563574058,20.86733632936702
